JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456011.64984,9.568,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.39,Z,9.527,10.151,,PNV J13410800-5815470,VVS,STD,,,,
2456011.65344,9.574,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.38,Z,9.527,10.148,,PNV J13410800-5815470,VVS,STD,,,,
2456011.65705,9.572,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.37,Z,9.527,10.155,,PNV J13410800-5815470,VVS,STD,,,,
2456011.66068,9.562,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.36,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456011.66462,9.562,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.34,Z,9.527,10.134,,PNV J13410800-5815470,VVS,STD,,,,
2456011.66856,9.579,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.33,Z,9.527,10.143,,PNV J13410800-5815470,VVS,STD,,,,
2456011.6722,10.0,,,Vis.,AAX,K,99,101,6974DUM,TYC ASAS COMPS B-V<+0.5,,,Z,,,,PNV J13410800-5815470,REA,STD,,,,
2456011.6722,9.4,,,Vis.,AAX,K,86,95,6974DUM,TYC COMPS B-V>+0.9,,,Z,,,,PNV J13410800-5815470,REA,STD,,,,
2456011.67252,9.565,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.32,Z,9.527,10.144,,PNV J13410800-5815470,VVS,STD,,,,
2456011.67604,9.561,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.31,Z,9.527,10.138,,PNV J13410800-5815470,VVS,STD,,,,
2456011.67954,9.568,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.31,Z,9.527,10.143,,PNV J13410800-5815470,VVS,STD,,,,
2456011.68305,9.573,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.30,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456011.68657,9.564,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.29,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456011.69006,9.586,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.28,Z,9.527,10.149,,PNV J13410800-5815470,VVS,STD,,,,
2456011.69357,9.584,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.28,Z,9.527,10.162,,PNV J13410800-5815470,VVS,STD,,,,
2456011.69746,9.571,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.27,Z,9.527,10.123,,PNV J13410800-5815470,VVS,STD,,,,
2456011.70135,9.586,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.26,Z,9.527,10.150,,PNV J13410800-5815470,VVS,STD,,,,
2456011.70524,9.568,0.003,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.26,Z,9.527,10.133,,PNV J13410800-5815470,VVS,STD,,,,
2456011.70880,9.597,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.170,,PNV J13410800-5815470,VVS,STD,,,,
2456011.71239,9.563,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.030,,PNV J13410800-5815470,VVS,STD,,,,
2456011.71954,9.590,0.005,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.125,,PNV J13410800-5815470,VVS,STD,,,,
2456011.9083,9.7,,,Vis.,SRX,,97,,NA,,,,Z,,,,V1368 CEN,RASNZ-VSS,STD,,,,
2456011.95029,11.357,0.008,,B,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.667,Z,10.763,11.027,,PNV J13410800-5815470,VSS,STD,,,,
2456011.95072,11.369,0.008,,B,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.664,Z,10.767,11.011,,PNV J13410800-5815470,VSS,STD,,,,
2456011.95114,11.367,0.008,,B,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.661,Z,10.763,11.016,,PNV J13410800-5815470,VSS,STD,,,,
2456011.95159,10.036,0.003,,V,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.658,Z,9.107,9.572,,PNV J13410800-5815470,VSS,STD,,,,
2456011.95201,10.035,0.003,,V,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.655,Z,9.099,9.576,,PNV J13410800-5815470,VSS,STD,,,,
2456011.95244,10.048,0.003,,V,BHQ,,95 000-BKK-797,92 000-BKK-796,6979CUO,,0,1.652,Z,9.087,9.575,,PNV J13410800-5815470,VSS,STD,,,,
2456012.05208,10.2,,,Vis.,PEX,,95,,7047OYX,,,,Z,,,,PNV J13410800-5815470,RASNZ-VSS,STD,,,,
2456012.20986,9.582,0.003,,TG,CMQ,,92,95,7011ELI,,0,1.107,Z,-9.621,-9.361,,PNV J13410800-5815470,,STD,,,,
2456012.2319,9.4,,,Vis.,BWZ,K,NA,,NA,92(2)V(1)95,,,Z,,,,V1368 CEN,,STD,,,,
2456012.271,9.7,,,Vis.,BNK,K,97,,19-A000037(d),,,,Z,,,,V1368 CEN,AAVSO,STD,,,,
2456012.59350,9.739,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.66,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456012.59674,9.735,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.64,Z,9.527,10.147,,PNV J13410800-5815470,VVS,STD,,,,
2456012.60027,9.729,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.62,Z,9.527,10.134,,PNV J13410800-5815470,VVS,STD,,,,
2456012.60380,9.742,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.60,Z,9.527,10.138,,PNV J13410800-5815470,VVS,STD,,,,
2456012.60734,9.734,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.57,Z,9.527,10.135,,PNV J13410800-5815470,VVS,STD,,,,
2456012.61092,9.733,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.55,Z,9.527,10.128,,PNV J13410800-5815470,VVS,STD,,,,
2456012.61450,9.737,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.53,Z,9.527,10.133,,PNV J13410800-5815470,VVS,STD,,,,
2456012.61807,9.756,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.52,Z,9.527,10.140,,PNV J13410800-5815470,VVS,STD,,,,
2456012.62164,9.755,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.50,Z,9.527,10.137,,PNV J13410800-5815470,VVS,STD,,,,
2456012.62520,9.743,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.48,Z,9.527,10.131,,PNV J13410800-5815470,VVS,STD,,,,
2456012.62877,9.743,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.46,Z,9.527,10.126,,PNV J13410800-5815470,VVS,STD,,,,
2456012.63233,9.742,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.45,Z,9.527,10.124,,PNV J13410800-5815470,VVS,STD,,,,
2456012.63591,9.760,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.43,Z,9.527,10.136,,PNV J13410800-5815470,VVS,STD,,,,
2456012.63950,9.771,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.42,Z,9.527,10.147,,PNV J13410800-5815470,VVS,STD,,,,
2456012.64307,9.780,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.41,Z,9.527,10.154,,PNV J13410800-5815470,VVS,STD,,,,
2456012.64664,9.768,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.39,Z,9.527,10.145,,PNV J13410800-5815470,VVS,STD,,,,
2456012.65024,9.761,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.38,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456012.65383,9.768,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.37,Z,9.527,10.147,,PNV J13410800-5815470,VVS,STD,,,,
2456012.65741,9.774,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.36,Z,9.527,10.144,,PNV J13410800-5815470,VVS,STD,,,,
2456012.66136,9.784,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.35,Z,9.527,10.124,,PNV J13410800-5815470,VVS,STD,,,,
2456012.66530,9.789,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.33,Z,9.527,10.136,,PNV J13410800-5815470,VVS,STD,,,,
2456012.66924,9.802,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.32,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456012.67273,9.799,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.32,Z,9.527,10.112,,PNV J13410800-5815470,VVS,STD,,,,
2456012.67431,9.7,,,Vis.,SERM,K,95,104, 6974dum,red comps from TYC2,,,Z,,,,PNV J13410800-5815470,AAVSO,STD,,,,
2456012.67622,9.798,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.31,Z,9.527,10.159,,PNV J13410800-5815470,VVS,STD,,,,
2456012.67973,9.774,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.30,Z,9.527,10.118,,PNV J13410800-5815470,VVS,STD,,,,
2456012.68125,9.9,,,Vis.,SERM,K,95,99,6974dum,non-red comps from TYC2,,,Z,,,,PNV J13410800-5815470,AAVSO,STD,,,,
2456012.68325,9.801,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.29,Z,9.527,10.139,,PNV J13410800-5815470,VVS,STD,,,,
2456012.68677,9.810,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.29,Z,9.527,10.139,,PNV J13410800-5815470,VVS,STD,,,,
2456012.69028,9.809,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.28,Z,9.527,10.128,,PNV J13410800-5815470,VVS,STD,,,,
2456012.69417,9.802,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.27,Z,9.527,10.116,,PNV J13410800-5815470,VVS,STD,,,,
2456012.69806,9.811,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.27,Z,9.527,10.127,,PNV J13410800-5815470,VVS,STD,,,,
2456012.70196,9.820,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.26,Z,9.527,10.126,,PNV J13410800-5815470,VVS,STD,,,,
2456012.70552,9.832,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.141,,PNV J13410800-5815470,VVS,STD,,,,
2456012.70910,9.852,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.129,,PNV J13410800-5815470,VVS,STD,,,,
2456012.71266,9.837,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.25,Z,9.527,10.134,,PNV J13410800-5815470,VVS,STD,,,,
2456012.71624,9.855,0.004,,V,HMB,,000-BKK-797,000-BKK-799,6979IM,,0,1.24,Z,9.527,10.148,,PNV J13410800-5815470,VVS,STD,,,,
