JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458161.2986,6.7,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458161.65625,6.7,,,Vis.,PLA,,6.4,7.0,X22671AW,Binocular 20x80,,,Z,,,,J13532700-6725110,AAVSO,STD,,,,
2458161.95347,6.7,,,Vis.,KBJ,,64,70,X22652AAL,,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458162.05965,6.815,0.009,,TB,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.557,Z,,-12.168,,PNV J13532700-6725110,ASSAU,STD,,,,
2458162.05965,6.606,0.010,,TG,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.557,Z,,-12.319,,PNV J13532700-6725110,ASSAU,STD,,,,
2458162.05965,6.391,0.019,,TR,BDJB,,ENSEMBLE,000-BKS-959,X22625BIS,CANON 1100D; 100MM; ISO 100; F2.0; 15 SEC X 20 IMAGES,0,2.557,Z,,-11.164,,PNV J13532700-6725110,ASSAU,STD,,,,
2458162.2806,6.7,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458162.48958,6.8,,,Vis.,ACN,K,715,595,X22625BGQ,,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458162.76042,6.7,,,Vis.,PLA,,6.4,7.0,X22671AW,Binocular 20x80,,,Z,,,,PNV J13532700-6725110,AAVSO,STD,,,,
2458162.78889,6.1,,,Vis.,TYS,S,57,74,X22671AKR,"""VISUAL FROM SLOOH DIGITAL IMAGE, TRI-G.""",,,Z,,,,NOVA CIR 2018,AAVSO,STD,,,,
2458162.99653,6.7,,,Vis.,KBJ,,64,70,X22652AAL,8 x 40 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458163.3104,6.6,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458163.50000,6.6,,,Vis.,ACN,K,635,710,X22625BGQ,OUT OF FOCUS,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458163.8194,6.7,,,Vis.,AAX,K,64,68,13028KPO,TYC,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458163.81944,6.7,,,Vis.,AAX,K,64,69,13028KPO,TYC,,,Z,,,,NOVA CIR 2018,NEOA-JBS,STD,,,,
2458163.93056,6.5,,,Vis.,KBJ,,64,70,X22652AAL,8 x 40 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
2458164.08122,6.6,,,Vis.,BDJB,U,64,74,X22625BIS,7x50 binoculars,,,Z,,,,NOVA CIR 2018,ASSAU,STD,,,,
2458164.3174,6.6,,,Vis.,PEX,,64,70,X22626CA,,,,Z,,,,N Cir 2018,AAVSO,STD,,,,
2458164.49653,6.6,,,Vis.,ACN,K,635,710,X22625BGQ,out of focus,,,Z,,,,PNV J13532700-6725110,REA,STD,,,,
2458165.20000,6.6,,,Vis.,KBJ,,64,70,X22652AAL,8 x 40 binoculars,,,Z,,,,PNV J13532700-6725110,,STD,,,,
